title	slug	provider	url	host	http	pageTitle	reason
International Law — Shandong University (PhD)	international-law-shandong-university-phd	Shandong University	https://www.istudy.sdu.edu.cn/English/Scholarships/Shandong_University_Scholarship_for_International_.htm	www.istudy.sdu.edu.cn	200	Shandong University Scholarship for International Students-山东大学留学山大	title match 3/3
Environmental Engineering — Shandong University (PhD)	environmental-engineering-shandong-university-phd	Shandong University	https://www.istudy.sdu.edu.cn/English/Scholarships/Shandong_University_Scholarship_for_International_.htm	www.istudy.sdu.edu.cn	200	Shandong University Scholarship for International Students-山东大学留学山大	title match 2/4
Civil Engineering — Shandong University (PhD)	civil-engineering-shandong-university-phd	Shandong University	https://www.istudy.sdu.edu.cn/English/Scholarships/Shandong_University_Scholarship_for_International_.htm	www.istudy.sdu.edu.cn	200	Shandong University Scholarship for International Students-山东大学留学山大	title match 2/4
Kyoto iUP Scholarship (International Undergraduate Program)	kyoto-iup-scholarship-international-undergraduate-program-jp	Kyoto University	https://www.iup.kyoto-u.ac.jp/	www.iup.kyoto-u.ac.jp	200	Kyoto iUP - Kyoto University International Undergraduate Program	title match 4/5
JAIST Scholarship (Benefit type Scholarship) 2026	jaist-scholarship-benefit-type-scholarship-2026	Japan Advanced Institute of Science and Technology (JAIST)	https://www.jaist.ac.jp/english/studentlife/support/scholarships.html#02-1	www.jaist.ac.jp	200	Scholarships | JAIST	title match 3/4
Japan Student Services Organization (JASSO)	japan-student-services-organization-jasso-se	Japan Student Services Organization (JASSO)	https://www.jasso.go.jp/en/	www.jasso.go.jp	200	Japan Student Services Organization | JASSO	title match 5/5
JAX Postdoctoral Positions	jax-postdoctoral-positions	Jackson Laboratory	https://www.jax.org/education-and-learning/pre-and-postdoctoral-program/postdoctoral-training	www.jax.org	200	Postdoctoral Research Training	title match 1/2
Summer Student Program	summer-student-program	Jackson Laboratory	https://www.jax.org/education-and-learning/high-school-students-and-undergraduates/learn-earn-and-explore/admission	www.jax.org	200	JAX Summer Student Program Admission Information	title match 3/3
Biomedical Data Science in Context	biomedical-data-science-in-context	Jackson Laboratory	https://www.jax.org/education-and-learning/high-school-students-and-undergraduates/biomedical-data-science-in-context?utm_source=pathwaystoscience.org&utm_medium=referral	www.jax.org	200	Biomedical Data Science in Context Program for Undergraduates	title match 3/3
AIMS@JCU International Scholarship at James Cook University 2026	aims-jcu-international-scholarship-at-james-cook-university-2026	James Cook University (JCU), Cairns	https://www.jcu.edu.au/graduate-research-school/hdr-candidates/postgraduate-research-scholarships/hdr-scholarships-for-international-candidates	www.jcu.edu.au	200	HDR Scholarships for International Candidates - JCU Australia	title match 2/4
Robert Logan Memorial Grant at James Cook University 2026	robert-logan-memorial-grant-at-james-cook-university-2026	James Cook University (JCU), Cairns	https://www.jcu.edu.au/scholarships/search/robert-logan-memorial-grant	www.jcu.edu.au	200	Robert Logan Memorial Grant - Scholarships - JCU Australia	title match 4/6
International Excellence Scholarship at James Cook University 2025	international-excellence-scholarship-at-james-cook-university-2025	James Cook University (JCU), Cairns	https://www.jcu.edu.au/scholarships/search/international-excellence-scholarship	www.jcu.edu.au	200	International Excellence Scholarship - Scholarships - JCU Australia	title match 3/5
Tom and Dorothy Cook Scholarships in Public Health and Tropical Medicine at James Cook University 2026	tom-and-dorothy-cook-scholarships-in-public-health-and-tropical-medicine-at-james-cook-university-2026	James Cook University (JCU), Cairns	https://www.jcu.edu.au/scholarships/search/tom-and-dorothy-cook-scholarships-in-tropical-health	www.jcu.edu.au	200	Tom and Dorothy Cook Scholarships in Public Health and Tropical Medicine - Scholarships - JCU Australia	title match 6/8
Chemistry REU opportunity	chemistry-reu-opportunity	James Madison University	https://www.jmu.edu/chemistry/research/reu/index.shtml	www.jmu.edu	200	Chemistry and Biochemistry: Research Experiences for Undergraduates (REU) Program - JMU	title match 1/2
NextStep Geosciences	nextstep-geosciences	University of Texas, Austin	https://www.jsg.utexas.edu/outreach/programs/nextstep-geo/	www.jsg.utexas.edu	200	NextStep Geosciences | Jackson School of Geosciences | The University of Texas at Austin	title match 2/2
Japan Society for the Promotion of Science (JSPS)	japan-society-for-the-promotion-of-science-jsps-se	Japan Society for the Promotion of Science (JSPS)	https://www.jsps.go.jp/english/e-c2c/index.html	www.jsps.go.jp	200	Core-to-Core Program | Japan Society for the Promotion of Science	title match 4/4
Konrad-Adenauer-Stiftung (KAS): Scholarship Programme for International Students	konrad-adenauer-stiftung-kas-scholarship-programme-for-international-students-daad	Konrad-Adenauer-Stiftung (KAS)	https://www.kas.de/de/web/begabtenfoerderung-und-kultur/internationale-nachwuchsfoerderung	www.kas.de	200	...für internationale Studierende und Promovierende - Begabtenförderung und Kultur - Konrad-Adenauer-Stiftung	title match 4/7
Karlstad University scholarships	karlstad-university-scholarships-se	Karlstad University	https://www.kau.se/en/education/explore-student-life/application-admission/scholarships	www.kau.se	200	Scholarships | Karlstad University	title match 3/3
KBS High Achievers Scholarship 2026	kbs-high-achievers-scholarship-2026	Kaplan Business School, Australia	https://www.kbs.edu.au/admissions/scholarships	www.kbs.edu.au	200	Scholarships – Kaplan Business School	title match 1/2
Postgraduate Global Scholarship at Keele University 2026	postgraduate-global-scholarship-at-keele-university-2026	Keele University	https://www.keele.ac.uk/study/postgraduatestudy/tuitionfeesandfunding/postgraduatefunding/postgraduatebursariesandscholarshipsinternational/postgraduateglobalscholarshipinternational/	www.keele.ac.uk	200	Postgraduate Global Scholarship (international) 2026 - Keele University	title match 5/5
KUIC Post-Graduate Progression Scholarship 2026	kuic-post-graduate-progression-scholarship-2026	Keele University	https://www.keele.ac.uk/study/postgraduatestudy/tuitionfeesandfunding/postgraduatefunding/postgraduatebursariesandscholarshipsinternational/kuicpostgraduateprogressionscholarship/	www.keele.ac.uk	200	Postgraduate bursaries and scholarships (international) - Keele University	title match 2/3
Undergraduate Global Scholarship at Keele University 2025	undergraduate-global-scholarship-at-keele-university-2025	Keele University	https://www.keele.ac.uk/study/undergraduate/tuitionfeesandfunding/undergraduatefunding/undergraduatebursariesandscholarshipsinternationalstudents/thekeeleugglobalscholarship/	www.keele.ac.uk	200	The Keele UG Global Scholarship - Keele University	title match 4/5
Keele Alumni Discount 2025	keele-alumni-discount-2025	Keele University	https://www.keele.ac.uk/study/postgraduatestudy/tuitionfeesandfunding/postgraduatefunding/postgraduatebursariesandscholarshipsinternational/keelealumnidiscountinternational/	www.keele.ac.uk	200	Keele Alumni Discount (international) 2025 - Keele University	title match 3/3
The Advanced Entry Scholarship at Keele University 2026	the-advanced-entry-scholarship-at-keele-university-2026	Keele University	https://www.keele.ac.uk/study/undergraduate/tuitionfeesandfunding/undergraduatefunding/undergraduatebursariesandscholarshipsinternationalstudents/theadvancedentryscholarship/	www.keele.ac.uk	200	The Advanced Entry Scholarship - Keele University	title match 5/5
Dr. James A. Ferguson Emerging Infectious Diseases Research Initiatives for Student Enhancement (RISE) Fellowship Program	dr-james-a-ferguson-emerging-infectious-diseases-research-initiatives-for-student-enhancement-rise-fellowship-program	Emory University	https://www.kennedykrieger.org/training/programs/center-for-diversity-in-public-health-leadership-training/ferguson-rise	www.kennedykrieger.org	200	Dr. James A. Ferguson Emerging Infectious Diseases Research Initiatives for Student Enhancement (RISE) Graduate Fellowship Program | Kennedy Krieger Institute	title match 11/11
The Excellence in Mentorship of UnderRepresented Groups (EMURG) for Health Equity Leaders Fellowship Program	the-excellence-in-mentorship-of-underrepresented-groups-emurg-for-health-equity-leaders-fellowship-program-nstemurg	Kennedy Krieger Institute	https://www.kennedykrieger.org/training/programs/center-for-diversity-in-public-health-leadership-training/EMURG	www.kennedykrieger.org	200	Excellence in Mentorship for Unity, Resilience, and Growth (EMURG) in Health Leaders Fellowship | Kennedy Krieger Institute	title match 6/10
Maternal Child Health Careers/Research Initiatives for Student Enhancement-Undergraduate Program (MCHC-RISE-UP)	maternal-child-health-careers-research-initiatives-for-student-enhancement-undergraduate-program-mchc-rise-up	Aaniiih Nakoda College	https://www.kennedykrieger.org/training/programs/center-for-diversity-in-public-health-leadership-training/mchc-rise-up	www.kennedykrieger.org	200	Maternal Child Health Careers/Research Initiatives for Student Enhancement - Undergraduate Program (MCHC/RISE-UP) | Kennedy Krieger Institute	title match 10/10
Maternal Child Health Careers/Research Initiatives for Student Enhancement-Undergraduate Program (MCHC-RISE-UP)	maternal-child-health-careers-research-initiatives-for-student-enhancement-undergraduate-program-mchc-rise-up-striseup	Center for Disease Control (CDC)	https://www.kennedykrieger.org/training/programs/center-for-diversity-in-public-health-leadership-training/mchc-rise-up	www.kennedykrieger.org	200	Maternal Child Health Careers/Research Initiatives for Student Enhancement - Undergraduate Program (MCHC/RISE-UP) | Kennedy Krieger Institute	title match 10/10
Dr. James A. Ferguson Emerging Infectious Diseases Research Initiatives for Student Enhancement (RISE) Fellowship Program	dr-james-a-ferguson-emerging-infectious-diseases-research-initiatives-for-student-enhancement-rise-fellowship-program-sefellow	Howard University	https://www.kennedykrieger.org/training/programs/center-for-diversity-in-public-health-leadership-training/ferguson-rise	www.kennedykrieger.org	200	Dr. James A. Ferguson Emerging Infectious Diseases Research Initiatives for Student Enhancement (RISE) Graduate Fellowship Program | Kennedy Krieger Institute	title match 11/11
